GEO_ID,tot_hh,hh_white,hh_afram,hh_amerind,hh_asian,hh_nathawaii,hh_mixed,hh_latino,hh_whitenolatino
06037433307,810,174,7,10,357,0,41,432,12
06037433402,1123,273,0,0,264,38,30,777,44
06037433403,1239,312,0,0,270,0,55,928,41
06037433505,1086,200,14,0,390,30,107,640,22
06037433506,1036,289,0,24,176,0,111,841,19
06037433601,1283,152,0,0,845,0,35,383,55
06037433602,786,120,0,0,514,0,7,223,49
06037433803,851,316,0,11,176,0,106,596,79
06037433804,1048,363,0,11,124,0,107,908,16
06037433901,1339,380,0,57,304,0,218,992,30
06037433903,1408,354,17,19,135,0,263,1199,44
06037434001,972,216,0,10,286,0,53,664,18
06037434003,939,372,0,13,117,0,68,786,33
06037434004,705,223,31,5,156,0,62,493,25
06037434100,1544,515,0,26,278,0,184,1129,114
06037460001,598,457,2,0,123,0,16,30,436
06037460002,1042,719,20,12,228,0,24,168,592
06037460101,2341,1776,265,0,145,0,93,263,1556
06037460200,1775,773,483,0,189,0,129,268,773
06037460301,1412,786,424,35,77,0,72,107,739
06037460302,1592,568,583,8,56,0,207,478,421
06037460401,349,129,129,0,49,5,2,45,115
06037460501,1716,1077,11,0,583,0,45,70,1039
06037460502,1455,890,0,12,483,0,55,102,824
06037460601,1748,1230,0,0,406,0,73,153,1151
06037460700,1525,1103,39,0,331,11,41,51,1052
06037460800,1131,824,10,0,252,0,23,54,799
06037460900,1910,574,386,0,157,0,164,967,339
06037461000,1534,475,524,19,78,0,105,695,218
06037461100,1792,920,340,22,49,0,152,517,821
06037461200,1681,1233,197,0,49,0,125,288,1073
06037461300,2439,1917,16,0,143,0,216,409,1737
06037461400,1199,786,118,0,61,0,126,350,666
06037461501,1282,709,174,0,103,0,90,406,552
06037461502,1783,564,413,14,160,0,136,728,430
06037461600,1739,577,380,0,165,0,117,815,338
06037461700,626,433,52,0,51,0,63,99,420
06037461901,1662,639,155,35,172,0,273,842,398
06037461902,1191,543,118,29,305,0,105,214,478
06037462001,1259,341,240,22,30,0,101,681,232
06037462002,1113,194,223,4,77,19,131,684,105
06037462100,1797,759,127,0,196,0,173,803,624
06037462201,1869,908,158,0,372,0,186,407,835
06037462202,1490,684,53,0,479,0,69,298,587
06037462301,1851,769,111,11,314,22,169,785,527
06037462302,1564,635,191,8,358,0,172,382,499
06037462400,1421,1036,33,18,138,0,40,359,845
06037462500,2633,1497,80,20,710,0,295,528,1283
06037462600,894,611,38,0,149,0,56,217,521
06037462700,2269,1043,158,0,482,0,64,648,949
06037462800,1042,629,54,0,156,14,73,282,493
06037462900,1446,808,46,0,258,0,233,513,600
06037463000,1074,572,57,0,295,0,137,119,503
06037463103,1977,934,32,7,639,0,110,599,666
06037463200,1470,817,71,0,297,7,106,412,650
06037463300,843,513,32,0,260,0,10,88,453
06037463400,2514,1175,184,25,796,0,88,538,904
06037463500,2269,1373,74,12,601,0,154,374,1092
06037463601,3270,1836,91,0,959,16,206,551,1614
06037463602,3239,1584,53,14,1205,0,295,611,1257
06037463700,1588,1040,89,0,231,0,162,177,1017
06037463800,1477,1105,8,0,237,0,66,141,1033
06037463900,1378,1112,38,15,149,0,46,169,967
06037464000,2464,1477,159,0,668,0,101,347,1222
06037464101,773,257,0,0,504,0,12,0,257
06037464102,1198,518,0,0,600,25,55,107,449
06037464200,1971,602,0,0,1245,0,83,159,531
06037480002,1247,390,0,0,714,0,50,221,319
06037480011,1753,609,9,9,903,0,15,389,452
06037480012,1665,517,39,0,846,12,122,328,392
06037480101,1310,303,0,13,979,0,10,63,245
06037480102,1313,385,18,25,722,0,96,207,319
06037480201,1149,475,0,0,355,0,132,345,373
06037480202,960,324,0,0,489,0,52,171,260
06037480302,1730,642,10,42,734,11,149,532,385
06037480303,1546,281,78,7,792,0,175,501,146
06037480304,1824,309,39,8,984,0,88,577,211
06037480400,2214,821,0,0,982,0,152,677,472
06037480500,2161,1308,18,0,581,0,73,433,1080
06037480601,1612,986,41,0,454,0,50,332,768
06037480602,1689,1113,50,11,335,0,127,166,1017
06037480702,1645,696,51,0,715,0,116,311,568
06037480703,1362,644,31,0,495,0,73,285,517
06037480704,1876,850,246,42,526,0,87,402,638
06037480802,1127,280,0,0,336,0,170,670,97
06037480803,1206,431,24,33,302,0,155,589,203
06037480804,1846,405,74,0,856,0,248,683,200
06037480901,1667,255,10,33,759,0,84,669,144
06037480902,1411,268,17,5,748,13,115,477,98
06037480903,1041,263,11,3,602,0,69,233,182
06037481001,1705,290,10,7,970,0,50,506,199
06037481002,2026,526,0,61,961,0,127,582,404
06037481101,1407,442,7,5,648,0,53,518,229
06037481102,1281,213,28,10,780,0,62,349,110
06037481103,1705,187,14,7,859,0,92,541,95
06037481201,1285,196,9,5,806,0,106,336,125
06037481203,1958,365,0,0,1117,0,164,569,226
06037481300,848,108,0,11,538,0,14,282,28
06037481401,1599,236,0,0,1172,0,107,250,165
06037481403,905,183,0,0,549,45,0,190,121
06037481404,1142,175,0,0,818,0,61,237,87
06037481500,1519,138,17,7,1130,0,13,280,92
06037481603,1151,177,0,24,717,36,45,255,107
06037481604,1413,254,18,0,821,0,11,480,94
06037481605,1011,174,37,19,604,0,69,284,68
06037481606,1611,207,17,24,1030,24,84,464,76
06037481711,1325,87,0,0,1172,23,0,130,0
06037481712,1709,131,0,5,1357,0,34,318,12
06037481713,968,94,0,0,756,0,62,63,94
06037481714,952,52,19,0,817,11,40,54,36
06037481800,845,257,0,7,525,0,8,155,157
06037481901,2070,721,27,3,660,0,282,1058,318
06037481902,1094,301,15,22,462,0,67,423,172
06037482001,927,137,0,0,751,0,26,90,67
06037482002,2589,342,60,38,1502,31,144,656,223
06037482101,1474,246,0,0,924,9,61,456,79
06037482102,1068,238,8,3,679,17,61,232,138
06037482201,1278,98,16,0,1014,0,58,158,52
06037482202,1672,141,43,88,1214,0,26,345,65
06037482301,1335,117,17,0,974,0,73,294,30
06037482303,1405,179,0,23,986,0,0,384,35
06037482304,783,112,12,0,367,0,30,354,41
06037482401,954,117,5,15,536,0,58,387,21
06037482403,892,27,0,0,560,0,20,326,6
06037482404,1184,146,0,0,851,0,41,207,126
06037482502,831,56,5,0,615,0,15,193,12
06037482503,993,107,0,41,640,0,50,288,7
06037482521,1444,204,9,0,907,0,63,425,93
06037482522,1541,328,9,16,736,0,117,691,81
06037482600,2256,450,30,0,1516,0,68,404,316
06037482701,1331,325,7,19,478,0,95,765,51
06037482702,839,220,6,20,447,0,35,267,112
06037482801,1290,322,16,0,585,12,86,504,157
06037500100,1110,664,35,0,237,0,48,162,592
06037500202,1495,845,0,26,192,0,185,697,574
06037500203,1243,878,0,0,85,0,151,394,756
06037500204,956,674,0,88,179,0,15,70,619
06037500300,1136,600,7,0,149,0,139,461,371
06037500402,1210,274,0,9,106,0,57,1061,43
06037500403,1074,439,5,38,63,0,63,946,60
06037500404,1213,380,12,17,144,0,81,918,129
06037500500,830,362,13,6,27,0,41,731,59
06037500600,1247,265,0,33,43,0,171,1197,7
06037500700,1851,770,3,23,61,0,129,1704,86
06037500800,1331,687,33,29,16,0,74,1162,120
06037500900,1851,651,27,22,76,0,367,1578,157
06037501001,734,200,0,41,6,0,90,684,24
06037501002,1364,609,0,0,81,0,163,1033,230
06037501200,1435,631,0,77,69,0,91,931,352
06037501301,1080,592,0,31,0,0,177,613,396
06037501302,1573,950,0,20,117,0,163,952,523
06037501400,1211,315,12,65,39,0,162,912,106
06037501501,847,494,0,10,73,0,111,387,356
06037501503,1874,685,35,117,101,0,150,1257,355
06037501504,1475,541,13,8,187,0,135,940,267
06037501600,2212,1331,15,35,208,0,157,1010,932
06037501700,1326,790,16,0,37,0,139,673,561
06037501802,1231,703,45,8,36,0,96,696,472
06037501803,1421,429,9,52,32,0,138,1108,243
06037501804,761,267,5,0,20,0,86,584,152
06037501900,1289,654,5,0,80,0,122,874,277
06037502003,709,233,7,12,3,0,58,604,73
06037502004,973,297,12,12,41,0,39,801,101
06037502005,1259,562,8,10,0,0,172,977,247
06037502100,1637,729,0,14,33,12,301,1228,376
06037502200,1898,807,8,38,81,0,143,1649,165
06037502303,2004,605,69,4,11,0,147,1758,169
06037502401,1351,568,12,82,43,0,75,1231,65
06037502402,962,433,0,26,22,6,82,847,87
06037502500,1165,416,0,70,3,40,139,1053,69
06037502602,1265,519,63,0,22,0,246,1007,138
06037502603,788,307,17,0,8,0,76,696,67
06037502604,1130,471,0,15,21,0,314,1065,44
06037502700,1990,724,45,27,164,0,250,1500,250
06037502801,1806,790,0,75,77,0,194,1372,364
06037502901,1563,725,8,29,41,0,230,1180,310
06037503000,1460,330,75,66,88,0,114,1206,54
06037503103,1289,497,0,33,63,0,167,958,268
06037503104,672,157,0,13,67,13,35,542,50
06037503105,934,369,0,38,109,0,45,647,171
06037503106,1176,480,12,25,77,0,48,769,288
06037503201,1015,450,10,10,141,0,44,647,227
06037503202,1318,646,23,14,74,0,88,978,232
06037503301,1099,623,0,0,22,0,234,643,397
06037503302,1824,816,0,35,89,14,146,1236,442
06037503401,2209,1345,21,27,88,36,150,1242,839
06037503402,1294,668,0,0,110,0,178,703,469
06037503501,1943,1042,23,28,140,0,173,1226,536
06037503502,1114,549,0,12,50,0,115,735,288
06037503601,1209,591,14,6,171,10,166,607,385
06037503602,1149,741,0,0,182,0,82,391,554
06037503701,1629,994,18,15,85,0,198,792,669
06037503702,1717,985,10,42,115,0,207,810,687
06037503704,1952,611,14,0,1102,0,70,355,454
06037503705,1080,645,32,0,280,0,61,172,596
06037503801,1186,671,17,9,214,0,38,400,555
06037503802,1693,617,29,34,489,0,237,628,485
06037503901,697,440,4,0,123,0,38,254,316
06037503902,1502,885,9,11,231,0,163,675,553
06037504001,1407,984,0,0,240,0,85,438,719
06037504002,1499,936,26,26,146,0,164,603,706
06037504101,1305,469,61,11,258,0,79,715,253
06037504200,2273,642,158,47,398,6,224,1418,242
06037530005,1246,310,7,3,726,0,49,402,102
06037530006,1649,668,0,7,379,0,102,944,253
06037530007,2075,1007,31,10,362,0,210,1226,424
06037530101,1691,739,28,53,162,0,98,1215,232
06037530102,1576,672,0,34,178,0,193,1231,147
06037530202,1290,511,0,0,103,0,218,1138,49
06037530203,894,383,11,0,150,0,87,652,64
06037530204,1199,414,0,50,108,0,290,1019,37
06037530301,605,273,0,13,19,0,53,569,17
06037530302,1944,698,0,0,86,0,224,1808,50
06037530400,1177,342,23,9,279,0,121,875,9
06037530500,1097,400,7,19,68,0,99,980,42
06037530603,1242,295,30,16,37,0,95,1059,115
06037530700,547,193,22,3,5,0,29,485,26
06037530801,1376,481,0,38,65,0,27,1177,134
06037530802,832,254,0,10,29,5,63,759,23
06037530901,953,200,0,7,0,0,21,937,16
06037530902,1174,277,0,53,83,0,140,1083,8
06037531000,1223,442,0,27,0,5,111,1192,31
06037531101,1174,406,0,17,0,0,93,1146,28
06037531102,841,256,5,6,31,0,53,806,4
06037531201,1136,349,12,0,0,0,58,1124,0
06037531202,1130,327,41,0,21,0,106,1050,18
06037531301,1392,590,0,71,7,0,147,1336,49
06037531302,1423,671,0,4,35,0,76,1388,0
06037531502,803,390,0,5,0,0,101,803,0
06037531503,798,255,0,17,0,0,165,768,17
06037531504,929,353,0,48,0,0,114,915,5
06037531602,1028,453,26,36,0,0,153,979,19
06037531603,945,360,0,15,3,0,77,916,26
06037531604,826,282,0,17,0,0,70,826,0
06037531701,1401,582,0,24,0,0,92,1373,16
06037531702,1411,652,0,45,0,0,152,1384,0
06037531800,1350,519,0,62,0,0,100,1336,4
06037531901,1721,729,0,79,7,0,317,1609,105
06037531902,1150,633,0,0,19,0,168,1108,23
06037532001,956,469,0,6,2,0,44,894,57
06037532002,1025,374,5,73,80,0,73,918,34
06037532101,1916,705,10,24,114,0,186,1776,35
06037532102,914,423,0,17,125,0,117,718,56
06037532200,1755,888,47,0,33,0,276,1634,56
06037532302,1186,454,0,64,0,0,184,1174,12
06037532303,1277,536,12,45,29,0,198,1174,54
06037532304,1033,466,8,34,28,0,128,903,72
06037532500,1106,432,68,11,25,0,25,993,20
06037532605,1165,535,25,8,17,14,91,1060,41
06037532606,1212,527,31,16,0,8,194,1160,21
06037532607,1324,733,17,0,8,15,96,1265,30
06037532700,731,296,78,0,16,0,103,626,11
06037532800,929,365,44,0,13,0,51,872,0
06037532900,1588,563,206,0,11,0,90,1381,0
06037533001,1049,307,83,8,0,0,57,966,0
06037533002,574,230,21,19,0,0,66,562,0
06037533103,709,372,6,5,0,0,106,693,16
06037533104,1262,717,8,44,6,0,188,1238,5
06037533105,650,189,0,30,0,0,96,646,4
06037533108,1248,543,0,16,4,0,168,1220,16
06037533201,650,263,0,17,0,0,60,650,0
06037533204,1008,448,0,0,22,5,91,986,0
06037533300,833,346,12,25,6,0,159,811,4
06037533401,1211,555,0,39,0,0,256,1182,21
06037533402,976,609,0,18,0,0,139,968,8
06037533403,750,301,9,5,20,0,94,605,14
06037533501,723,190,0,23,0,0,110,723,0
06037533504,924,418,11,10,0,0,70,898,5
06037533601,1122,732,0,13,44,0,163,1007,71
06037533602,1337,776,81,0,8,0,170,1170,45
06037533603,1745,1078,30,34,0,0,287,1630,75
06037533701,809,385,0,20,20,0,69,778,18
06037533702,864,400,0,17,11,0,156,859,0
06037533703,889,442,29,4,12,0,164,877,0
06037533803,1537,996,16,0,6,18,202,1320,177
06037533804,1030,613,4,14,0,0,175,992,38
06037533805,1076,612,76,0,11,0,190,989,0
06037533806,898,602,0,9,0,0,14,803,95
06037533901,1295,721,36,34,0,0,225,1199,23
06037533902,966,533,0,0,0,11,257,944,11
06037534001,1310,767,0,0,0,0,335,1291,19
06037534002,926,495,0,0,10,0,210,820,89
06037534101,486,301,10,0,27,0,48,441,8
06037534102,1387,747,25,17,0,0,343,1345,7
06037534201,939,573,0,0,6,0,138,929,4
06037534202,1191,678,18,9,0,0,240,1129,62
06037534203,830,470,6,0,0,6,179,807,11
06037534301,1079,596,32,0,0,0,265,1024,23
06037534302,874,501,6,0,6,0,175,862,0
06037534403,801,283,11,14,0,0,262,754,47
06037534404,943,558,0,37,0,0,182,885,37
06037534405,950,592,13,0,13,0,177,913,5
06037534406,1128,637,13,0,0,0,323,1115,0
06037534501,1268,529,0,35,0,0,246,1205,36
06037534502,930,487,53,10,13,0,188,875,23
06037534700,999,508,0,0,0,0,222,988,11
06037534802,632,370,19,18,0,0,85,621,5
06037534803,1195,648,0,0,0,0,169,1183,12
06037534804,989,460,0,15,5,0,77,964,15
06037534900,1323,477,19,37,14,0,160,1312,11
06037535001,935,263,155,20,0,0,57,758,0
06037535002,883,305,52,23,6,0,75,810,0
06037535101,1993,524,208,10,0,0,434,1747,22
06037535102,1068,267,178,23,14,0,25,890,0
06037535200,1234,348,199,35,0,0,153,1045,0
06037535300,1395,541,95,0,7,0,172,1284,9
06037535400,767,334,102,30,4,0,39,661,0
06037535501,898,352,22,13,3,0,124,872,5
06037535502,1306,518,8,0,22,0,359,1227,19
06037535503,668,241,0,20,0,0,103,650,0
06037535603,994,447,53,8,0,0,65,945,7
06037535604,1027,412,8,10,0,0,191,1020,7
06037535605,1119,508,0,11,0,0,37,1070,49
06037535606,462,171,8,9,0,0,89,444,10
06037535607,1011,542,0,23,0,0,47,970,18
06037535701,1404,582,0,5,66,0,160,1303,35
06037535702,1395,718,0,0,19,0,151,1282,74
06037535802,1540,843,8,17,0,0,199,1485,39
06037535803,973,439,0,0,8,10,117,935,20
06037535804,1450,724,0,68,0,0,374,1440,10
06037535901,1652,733,0,0,0,0,247,1612,40
06037535902,1419,653,20,25,19,16,142,1300,64
06037536000,978,512,0,63,0,0,70,907,15
06037536102,1012,586,11,53,0,0,140,680,305
06037536103,1425,580,34,36,9,0,217,1365,40
06037536104,1029,606,39,25,8,0,39,890,92
06037536201,891,445,8,35,10,0,143,768,105
06037536202,1205,390,42,25,36,0,249,1050,103
06037540000,1576,676,60,8,95,0,205,1420,11
06037540101,1515,664,206,10,0,0,174,1252,43
06037540102,1341,465,229,51,0,9,85,1041,13
06037540201,550,262,0,10,34,0,53,538,0
06037540202,1565,793,92,51,27,0,130,1407,17
06037540203,1307,501,125,26,0,0,122,1155,0
06037540300,1203,539,30,5,22,0,117,1131,20
06037540400,450,168,85,0,0,0,30,356,9
06037540501,906,459,115,10,20,0,44,761,0
06037540502,1613,434,259,36,0,0,265,1336,18
06037540600,1169,175,518,0,0,0,3,647,4
06037540700,835,225,350,0,7,0,73,450,0
06037540800,1456,309,853,3,0,0,183,506,33
06037540901,1216,258,464,102,0,0,83,723,29
06037540902,1489,96,1086,17,0,3,100,343,38
06037541003,1357,287,731,8,59,0,43,421,122
06037541100,886,98,455,26,0,0,104,386,5
06037541200,1876,128,1317,0,9,0,94,478,31
06037541300,1479,216,611,0,12,0,205,787,22
06037541401,942,272,153,0,26,0,64,742,0
06037541402,815,324,127,0,0,0,111,688,0
06037541500,1380,489,223,0,5,0,209,1157,0
06037541603,743,197,110,0,0,0,103,633,0
06037541604,1348,389,176,0,0,0,198,1104,9
06037541605,1491,282,434,8,60,0,277,919,29
06037541606,675,122,189,5,0,0,136,486,0
06037541700,1347,407,232,42,6,0,182,1071,20
06037541801,1139,330,180,0,0,0,95,893,31
06037541802,1231,391,294,0,18,0,247,919,0
06037542000,1155,270,441,8,41,0,117,689,10
06037542103,776,269,157,0,0,0,98,604,4
06037542104,871,228,58,31,0,6,287,787,20
06037542105,1172,252,199,0,0,0,296,959,14
06037542106,756,129,193,13,22,0,90,541,0
06037542200,1464,195,450,0,0,0,252,965,35
06037542401,1200,271,464,0,0,31,102,684,14
06037542402,942,172,427,4,0,0,126,486,11
06037542501,1250,150,622,0,0,0,247,528,0
06037542502,1376,302,502,12,0,0,204,806,14
06037542601,814,194,206,0,6,12,107,590,0
06037542602,1394,248,509,0,0,0,282,844,12
06037542700,1440,261,338,44,0,0,217,1102,0
06037542800,967,138,602,5,0,0,88,325,0
06037542900,810,153,161,19,0,0,35,649,6
06037543000,1224,75,795,0,22,0,104,415,0
06037543100,1884,275,871,0,35,0,242,934,8
06037543201,903,171,367,7,6,0,110,498,17
06037543203,1123,286,182,0,11,0,194,886,44
06037543304,2137,162,1735,0,60,0,168,93,142
06037543305,1243,313,340,0,47,8,206,612,199
06037543306,1815,480,429,0,637,45,152,438,210
06037543321,2036,282,1126,0,465,0,143,171,153
06037543322,2094,83,1661,0,106,25,196,127,45
06037543400,952,257,174,0,180,0,74,522,67
06037543501,1875,297,298,14,990,13,130,422,139
06037543502,1699,593,74,12,543,0,155,731,364
06037543503,1884,571,148,0,730,0,23,692,291
06037543601,1154,313,105,0,367,37,226,496,137
06037543603,1431,495,391,16,327,0,120,239,425
06037543605,1530,674,187,0,410,0,57,445,402
06037543606,1229,343,59,0,444,26,86,449,277
06037543607,1344,333,98,0,712,0,58,306,189
06037543701,676,164,0,0,250,25,79,338,54
06037543703,1047,364,111,0,262,5,92,499,128
06037543704,819,287,37,0,243,37,121,446,103
06037543705,990,261,104,0,342,0,78,454,59
06037543801,1300,440,81,19,396,0,216,551,223
06037543803,1349,264,144,0,688,0,100,381,114
06037543804,796,164,0,0,445,0,82,197,136
06037543903,1116,280,77,12,388,37,160,379,177
06037543905,1056,436,55,9,111,24,95,814,36
06037544001,1269,632,167,7,228,50,62,778,73
06037544002,842,362,75,19,142,0,55,481,119
06037550101,1051,331,7,0,81,0,46,835,128
06037550201,774,285,32,10,92,0,37,597,50
06037550202,1484,641,80,32,142,0,115,1009,207
06037550301,1086,364,75,16,147,24,112,655,120
06037550501,1094,385,145,97,78,0,45,772,88
06037550502,1215,643,17,0,175,0,101,584,439
06037550601,1870,914,101,5,112,0,249,1333,317
06037550602,1159,698,22,0,134,0,119,683,314
06037550700,1999,1142,6,0,135,0,430,1421,371
06037550801,1556,934,0,19,17,0,343,1071,434
06037550802,599,435,17,0,36,0,38,342,169
06037550901,1355,729,60,0,87,0,133,957,231
06037550902,1853,848,38,13,249,0,117,1280,267
06037551001,905,541,0,9,30,0,125,596,233
06037551002,1412,652,0,0,177,0,27,854,381
06037551101,1248,413,78,0,71,0,208,951,129
06037551102,1829,690,76,10,120,0,269,1387,240
06037551201,1194,403,194,28,56,0,111,725,219
06037551203,1154,410,20,21,130,0,267,816,167
06037551204,1133,571,99,0,34,0,137,876,124
06037551300,1843,785,47,10,129,22,187,1498,147
06037551401,1308,718,101,19,151,0,29,879,206
06037551402,1434,623,126,59,92,0,215,920,294
06037551501,1447,955,78,0,52,8,110,955,340
06037551502,1413,607,62,0,141,0,210,1000,191
06037551700,1712,546,63,67,83,0,159,1352,197
06037551801,943,463,33,8,86,0,100,635,202
06037551802,1427,626,72,11,112,0,257,799,409
06037551900,1343,530,88,25,212,0,119,746,277
06037552001,1016,381,70,15,133,0,77,677,127
06037552002,929,280,22,21,171,0,83,646,80
06037552100,1806,611,88,0,306,0,193,1128,255
06037552200,1554,433,120,62,191,0,50,1163,87
06037552301,1114,277,136,0,310,21,81,502,122
06037552302,1327,617,78,0,174,49,55,560,443
06037552400,563,266,9,9,22,0,63,415,114
06037552601,1183,349,56,36,28,0,122,1005,80
06037552602,964,316,31,30,395,0,37,399,115
06037552700,1582,479,27,0,329,0,140,1004,213
06037552800,1632,558,54,43,153,23,125,1102,300
06037552900,1886,645,93,37,305,58,166,938,421
06037553000,1141,413,25,0,113,17,82,818,170
06037553100,1932,652,285,7,204,25,272,836,486
06037553201,983,257,91,0,101,0,127,626,131
06037553202,952,365,106,5,31,0,89,574,216
06037553300,979,353,24,0,106,0,218,613,221
06037553400,1026,341,53,6,90,36,115,735,112
06037553502,1149,415,88,73,110,0,161,699,218
06037553503,830,275,116,14,7,0,113,678,35
06037553504,1312,416,104,15,31,0,203,1047,119
06037553601,1307,293,138,0,13,0,131,1030,97
06037553602,1371,455,296,18,70,24,136,900,76
06037553701,922,329,15,0,8,0,81,844,42
06037553702,1253,288,116,0,7,0,179,1121,9
06037553801,1039,180,128,0,47,39,110,784,10
06037553802,2073,492,308,19,135,0,346,1481,129
06037553901,1548,325,159,23,124,0,153,1235,56
06037553902,1543,295,118,49,46,40,273,1196,107
06037554001,1204,479,47,21,205,0,100,536,362
06037554002,1714,551,263,22,165,0,104,971,305
06037554101,967,239,106,32,122,0,109,580,143
06037554105,1495,434,385,26,177,12,75,694,238
06037554106,1291,427,219,5,192,0,131,539,295
06037554201,1089,490,112,31,53,0,62,638,263
06037554203,1303,439,36,26,96,14,150,835,260
06037554204,1810,465,444,0,133,0,121,1030,174
06037554301,1053,240,192,17,98,0,56,599,164
06037554302,1186,206,114,43,151,22,95,729,69
06037554403,1794,512,476,0,184,0,142,862,259
06037554404,1326,380,219,0,151,10,133,686,213
06037554405,1365,518,319,11,252,0,38,315,441
06037554406,1575,574,292,8,262,0,192,399,522
06037554511,1118,238,94,0,701,11,49,80,187
06037554512,2164,488,73,12,1304,0,212,331,428
06037554513,815,156,19,20,529,20,41,89,124
06037554514,1587,305,162,17,784,7,196,400,185
06037554515,1127,161,131,0,672,0,99,134,128
06037554516,1208,238,31,1,906,0,32,52,194
06037554517,1386,176,134,0,804,0,168,208,153
06037554518,1573,306,174,0,1012,0,64,109,266
06037554519,1217,178,60,8,877,0,25,95,160
06037554521,1902,683,188,0,750,0,150,298,572
06037554522,1485,317,114,10,821,0,73,290,251
06037554600,1206,445,92,17,458,0,62,397,212
06037554700,936,194,6,29,151,0,137,734,41
06037554801,730,275,9,7,139,0,96,425,137
06037554802,1691,338,69,0,1081,0,65,216,309
06037554900,1996,785,124,48,645,49,33,475,572
06037555001,1626,572,123,20,467,0,134,714,295
06037555002,1258,538,108,23,184,52,156,531,336
06037555105,1807,419,375,26,463,13,180,637,267
06037555106,938,216,99,32,222,0,65,441,137
06037555107,1924,781,134,21,587,15,86,570,584
06037555202,1082,752,16,0,135,0,122,243,643
06037555211,1360,296,9,37,166,13,215,1064,87
06037555212,1435,538,0,19,161,0,120,967,290
06037555300,986,371,15,21,166,0,48,573,219
06037570001,1608,877,134,7,284,25,127,400,703
06037570002,805,488,57,10,107,0,40,242,372
06037570003,1337,854,33,0,199,0,92,380,712
06037570100,735,324,77,0,160,14,57,320,157
06037570202,1759,424,314,45,196,48,151,1016,143
06037570203,1288,211,387,0,31,7,162,809,30
06037570204,1314,421,266,26,140,0,79,676,249
06037570303,1287,240,366,42,136,13,122,577,150
06037570304,1520,308,427,64,144,0,75,808,172
06037570305,1372,211,304,37,58,0,185,763,186
06037570306,916,172,172,0,152,0,72,410,144
06037570402,1020,175,536,0,34,5,36,398,58
06037570403,1072,203,147,17,49,0,37,852,24
06037570404,927,153,180,16,28,0,160,594,49
06037570502,1970,368,341,10,303,20,295,966,273
06037570503,1222,352,167,0,102,66,185,666,281
06037570504,1019,254,46,24,119,21,135,622,159
06037570601,1633,471,255,21,225,0,176,931,207
06037570602,1677,466,266,12,548,0,164,579,205
06037570603,1732,318,1002,9,58,32,103,375,233
06037570701,2622,953,441,0,551,0,161,745,792
06037570703,972,402,133,17,181,0,138,282,313
06037570800,1752,1271,81,11,180,0,52,389,1097
06037570901,1825,1120,65,4,297,48,165,486,894
06037570902,1207,805,27,0,127,0,152,256,684
06037571000,1853,1374,73,0,232,22,110,325,1177
06037571101,1686,1223,34,13,69,8,221,381,1085
06037571102,1215,780,46,9,130,0,113,284,719
06037571201,1468,1001,30,0,193,0,45,466,747
06037571202,1597,1104,164,0,190,15,65,301,905
06037571300,1477,1185,63,0,109,0,52,342,930
06037571400,1732,940,285,0,240,0,85,519,645
06037571502,1825,745,452,29,339,15,79,432,584
06037571504,1991,956,333,0,332,0,84,529,838
06037571505,918,271,123,0,198,0,141,393,197
06037571600,839,146,444,0,46,0,36,272,53
06037571701,1758,630,252,8,176,0,239,1054,289
06037571703,1041,216,303,32,98,0,13,519,108
06037571704,1241,291,223,31,72,0,182,715,170
06037571800,1272,684,213,0,123,0,154,208,627
06037571900,2244,1352,310,0,221,0,135,590,1092
06037572001,2270,1429,359,0,184,0,67,335,1349
06037572201,2012,905,378,16,350,0,209,584,687
06037572202,1082,531,195,12,224,0,97,322,283
06037572301,917,383,30,5,238,15,34,556,82
06037572500,1411,578,313,0,332,0,91,328,385
06037572600,1197,437,189,14,316,68,74,502,85
06037572700,1364,377,82,7,626,60,46,563,19
06037573002,1073,409,380,10,112,0,4,480,101
06037573003,611,350,62,0,101,0,20,212,230
06037573004,1636,689,514,31,104,73,117,768,160
06037573101,1402,538,466,14,131,0,143,669,160
06037573102,1011,568,163,0,108,0,33,485,222
06037573201,1229,671,122,19,172,0,61,770,165
06037573202,1687,569,287,50,375,0,105,862,105
06037573300,1072,336,255,0,343,0,21,404,70
06037573401,546,248,55,0,88,0,80,206,165
06037573402,2617,1475,188,0,532,41,141,831,978
06037573403,1417,640,288,0,386,7,41,105,600
06037573601,2361,1891,90,15,204,0,116,357,1624
06037573700,1722,1295,12,0,270,10,114,470,891
06037573800,1507,1118,5,33,138,40,83,291,970
06037573902,883,696,36,0,90,0,15,143,606
06037574000,1938,1535,98,0,164,0,88,270,1373
06037574100,1850,1378,75,27,236,2,65,353,1111
06037574201,1054,771,11,7,140,0,106,150,701
06037574202,765,579,17,7,63,0,57,247,395
06037574300,2192,1875,30,19,126,0,53,438,1567
06037574400,2016,1720,33,0,144,14,95,235,1523
06037574500,2266,1829,74,45,130,0,49,304,1692
06037574602,562,436,28,0,91,0,7,97,339
06037574800,1541,1022,125,0,179,0,176,276,964
06037574901,1392,1141,14,14,114,0,47,107,1073
06037574902,1827,913,363,8,357,15,116,352,694
06037575001,1825,985,270,0,356,0,134,536,652
06037575002,1928,1170,217,8,337,0,27,352,969
06037575101,1511,768,314,26,181,0,100,641,329
06037575102,1338,517,176,9,251,0,146,793,115
06037575103,2124,926,392,19,363,0,122,868,393
