GEO_ID,NAME,Gross Rent
06037552800,"Census Tract 5528, Los Angeles County, California",1799
06037552900,"Census Tract 5529, Los Angeles County, California",1906
06037553000,"Census Tract 5530, Los Angeles County, California",2187
06037553100,"Census Tract 5531, Los Angeles County, California",1922
06037553201,"Census Tract 5532.01, Los Angeles County, California",1907
06037553202,"Census Tract 5532.02, Los Angeles County, California",1667
06037553300,"Census Tract 5533, Los Angeles County, California",830
06037553400,"Census Tract 5534, Los Angeles County, California",1686
06037553502,"Census Tract 5535.02, Los Angeles County, California",1464
06037553503,"Census Tract 5535.03, Los Angeles County, California",1424
06037553504,"Census Tract 5535.04, Los Angeles County, California",1464
06037553601,"Census Tract 5536.01, Los Angeles County, California",1524
06037553602,"Census Tract 5536.02, Los Angeles County, California",1880
06037553701,"Census Tract 5537.01, Los Angeles County, California",1527
06037553702,"Census Tract 5537.02, Los Angeles County, California",1412
06037553801,"Census Tract 5538.01, Los Angeles County, California",1599
06037553802,"Census Tract 5538.02, Los Angeles County, California",1440
06037553901,"Census Tract 5539.01, Los Angeles County, California",1507
06037553902,"Census Tract 5539.02, Los Angeles County, California",1703
06037554001,"Census Tract 5540.01, Los Angeles County, California",1631
06037554002,"Census Tract 5540.02, Los Angeles County, California",1408
06037554101,"Census Tract 5541.01, Los Angeles County, California",1392
06037554105,"Census Tract 5541.05, Los Angeles County, California",1554
06037554106,"Census Tract 5541.06, Los Angeles County, California",1552
06037554201,"Census Tract 5542.01, Los Angeles County, California",1760
06037554203,"Census Tract 5542.03, Los Angeles County, California",1246
06037554204,"Census Tract 5542.04, Los Angeles County, California",1422
06037554301,"Census Tract 5543.01, Los Angeles County, California",1765
06037554302,"Census Tract 5543.02, Los Angeles County, California",1608
06037554403,"Census Tract 5544.03, Los Angeles County, California",1677
06037554404,"Census Tract 5544.04, Los Angeles County, California",1561
06037554405,"Census Tract 5544.05, Los Angeles County, California",1455
06037554406,"Census Tract 5544.06, Los Angeles County, California",1751
06037554511,"Census Tract 5545.11, Los Angeles County, California",2875
06037554512,"Census Tract 5545.12, Los Angeles County, California",2831
06037554513,"Census Tract 5545.13, Los Angeles County, California",3031
06037554514,"Census Tract 5545.14, Los Angeles County, California",2230
06037554515,"Census Tract 5545.15, Los Angeles County, California",2658
06037554516,"Census Tract 5545.16, Los Angeles County, California",2473
06037554517,"Census Tract 5545.17, Los Angeles County, California",2323
06037554518,"Census Tract 5545.18, Los Angeles County, California",3040
06037554519,"Census Tract 5545.19, Los Angeles County, California",3129
06037554521,"Census Tract 5545.21, Los Angeles County, California",1986
06037554522,"Census Tract 5545.22, Los Angeles County, California",2820
06037554600,"Census Tract 5546, Los Angeles County, California",1990
06037554700,"Census Tract 5547, Los Angeles County, California",2120
06037554801,"Census Tract 5548.01, Los Angeles County, California",1646
06037554802,"Census Tract 5548.02, Los Angeles County, California",1744
06037554900,"Census Tract 5549, Los Angeles County, California",2057
06037555001,"Census Tract 5550.01, Los Angeles County, California",1600
06037555002,"Census Tract 5550.02, Los Angeles County, California",1839
06037555105,"Census Tract 5551.05, Los Angeles County, California",2138
06037555106,"Census Tract 5551.06, Los Angeles County, California",1561
06037555107,"Census Tract 5551.07, Los Angeles County, California",1747
06037555202,"Census Tract 5552.02, Los Angeles County, California","3,500+"
06037555211,"Census Tract 5552.11, Los Angeles County, California",1517
06037555212,"Census Tract 5552.12, Los Angeles County, California",1666
06037555300,"Census Tract 5553, Los Angeles County, California",1839
06037570001,"Census Tract 5700.01, Los Angeles County, California",1795
06037570002,"Census Tract 5700.02, Los Angeles County, California",2210
06037570003,"Census Tract 5700.03, Los Angeles County, California",2083
06037570100,"Census Tract 5701, Los Angeles County, California",2058
06037570202,"Census Tract 5702.02, Los Angeles County, California",1604
06037570203,"Census Tract 5702.03, Los Angeles County, California",1503
06037570204,"Census Tract 5702.04, Los Angeles County, California",1272
06037570303,"Census Tract 5703.03, Los Angeles County, California",1359
06037570304,"Census Tract 5703.04, Los Angeles County, California",1366
06037570305,"Census Tract 5703.05, Los Angeles County, California",1322
06037570306,"Census Tract 5703.06, Los Angeles County, California",1186
06037570402,"Census Tract 5704.02, Los Angeles County, California",1407
06037570403,"Census Tract 5704.03, Los Angeles County, California",1352
06037570404,"Census Tract 5704.04, Los Angeles County, California",1607
06037570502,"Census Tract 5705.02, Los Angeles County, California",1675
06037570503,"Census Tract 5705.03, Los Angeles County, California",1624
06037570504,"Census Tract 5705.04, Los Angeles County, California",1369
06037570601,"Census Tract 5706.01, Los Angeles County, California",1313
06037570602,"Census Tract 5706.02, Los Angeles County, California",1594
06037570603,"Census Tract 5706.03, Los Angeles County, California",1487
06037570701,"Census Tract 5707.01, Los Angeles County, California",1993
06037570703,"Census Tract 5707.03, Los Angeles County, California",2446
06037570800,"Census Tract 5708, Los Angeles County, California",2285
06037570901,"Census Tract 5709.01, Los Angeles County, California",2474
06037570902,"Census Tract 5709.02, Los Angeles County, California",2319
06037571000,"Census Tract 5710, Los Angeles County, California",2734
06037571101,"Census Tract 5711.01, Los Angeles County, California",2599
06037571102,"Census Tract 5711.02, Los Angeles County, California",2500
06037571201,"Census Tract 5712.01, Los Angeles County, California",1350
06037571202,"Census Tract 5712.02, Los Angeles County, California",1522
06037571300,"Census Tract 5713, Los Angeles County, California",2393
06037571400,"Census Tract 5714, Los Angeles County, California",1606
06037571502,"Census Tract 5715.02, Los Angeles County, California",1679
06037571504,"Census Tract 5715.04, Los Angeles County, California",1621
06037571505,"Census Tract 5715.05, Los Angeles County, California",1716
06037571600,"Census Tract 5716, Los Angeles County, California",593
06037571701,"Census Tract 5717.01, Los Angeles County, California",1589
06037571703,"Census Tract 5717.03, Los Angeles County, California",1135
06037571704,"Census Tract 5717.04, Los Angeles County, California",1474
06037571800,"Census Tract 5718, Los Angeles County, California",1763
06037571900,"Census Tract 5719, Los Angeles County, California",1606
06037572001,"Census Tract 5720.01, Los Angeles County, California",1612
06037572201,"Census Tract 5722.01, Los Angeles County, California",1431
06037572202,"Census Tract 5722.02, Los Angeles County, California",1597
06037572301,"Census Tract 5723.01, Los Angeles County, California",1455
06037572500,"Census Tract 5725, Los Angeles County, California",867
06037572600,"Census Tract 5726, Los Angeles County, California",1297
06037572700,"Census Tract 5727, Los Angeles County, California",1433
06037573002,"Census Tract 5730.02, Los Angeles County, California",1439
06037573003,"Census Tract 5730.03, Los Angeles County, California",1375
06037573004,"Census Tract 5730.04, Los Angeles County, California",1361
06037573101,"Census Tract 5731.01, Los Angeles County, California",1368
06037573102,"Census Tract 5731.02, Los Angeles County, California",1190
06037573201,"Census Tract 5732.01, Los Angeles County, California",1237
06037573202,"Census Tract 5732.02, Los Angeles County, California",1389
06037573300,"Census Tract 5733, Los Angeles County, California",1414
06037573401,"Census Tract 5734.01, Los Angeles County, California",1437
06037573402,"Census Tract 5734.02, Los Angeles County, California",1465
06037573403,"Census Tract 5734.03, Los Angeles County, California",2177
06037573601,"Census Tract 5736.01, Los Angeles County, California",2375
06037573700,"Census Tract 5737, Los Angeles County, California",2088
06037573800,"Census Tract 5738, Los Angeles County, California",2732
06037573902,"Census Tract 5739.02, Los Angeles County, California",1910
06037574000,"Census Tract 5740, Los Angeles County, California",2097
06037574100,"Census Tract 5741, Los Angeles County, California",2430
06037574201,"Census Tract 5742.01, Los Angeles County, California",2612
06037574202,"Census Tract 5742.02, Los Angeles County, California",1803
06037574300,"Census Tract 5743, Los Angeles County, California",1737
06037574400,"Census Tract 5744, Los Angeles County, California",2588
06037574500,"Census Tract 5745, Los Angeles County, California",3167
06037574602,"Census Tract 5746.02, Los Angeles County, California",2650
06037574800,"Census Tract 5748, Los Angeles County, California",1416
06037574901,"Census Tract 5749.01, Los Angeles County, California",2467
06037574902,"Census Tract 5749.02, Los Angeles County, California",2132
06037575001,"Census Tract 5750.01, Los Angeles County, California",2107
06037575002,"Census Tract 5750.02, Los Angeles County, California",1869
06037575101,"Census Tract 5751.01, Los Angeles County, California",1410
06037575102,"Census Tract 5751.02, Los Angeles County, California",1382
06037575103,"Census Tract 5751.03, Los Angeles County, California",1464
06037575201,"Census Tract 5752.01, Los Angeles County, California",1402
06037575202,"Census Tract 5752.02, Los Angeles County, California",1231
06037575300,"Census Tract 5753, Los Angeles County, California",1151
06037575401,"Census Tract 5754.01, Los Angeles County, California",1221
06037575402,"Census Tract 5754.02, Los Angeles County, California",1302
06037575801,"Census Tract 5758.01, Los Angeles County, California",1293
06037575802,"Census Tract 5758.02, Los Angeles County, California",1377
06037575803,"Census Tract 5758.03, Los Angeles County, California",922
06037575901,"Census Tract 5759.01, Los Angeles County, California",1431
06037575902,"Census Tract 5759.02, Los Angeles County, California",1405
06037576001,"Census Tract 5760.01, Los Angeles County, California",2189
06037576200,"Census Tract 5762, Los Angeles County, California",1300
06037576301,"Census Tract 5763.01, Los Angeles County, California",1457
06037576302,"Census Tract 5763.02, Los Angeles County, California",1325
06037576401,"Census Tract 5764.01, Los Angeles County, California",1373
06037576402,"Census Tract 5764.02, Los Angeles County, California",1410
06037576403,"Census Tract 5764.03, Los Angeles County, California",1460
06037576501,"Census Tract 5765.01, Los Angeles County, California",1426
06037576502,"Census Tract 5765.02, Los Angeles County, California",1526
06037576503,"Census Tract 5765.03, Los Angeles County, California",1494
06037576601,"Census Tract 5766.01, Los Angeles County, California",1429
06037576602,"Census Tract 5766.02, Los Angeles County, California",1597
06037576700,"Census Tract 5767, Los Angeles County, California",1753
06037576801,"Census Tract 5768.01, Los Angeles County, California",1655
06037576802,"Census Tract 5768.02, Los Angeles County, California",1716
06037576901,"Census Tract 5769.01, Los Angeles County, California",1315
06037576903,"Census Tract 5769.03, Los Angeles County, California",1491
06037576904,"Census Tract 5769.04, Los Angeles County, California",1467
06037577000,"Census Tract 5770, Los Angeles County, California",1697
06037577100,"Census Tract 5771, Los Angeles County, California",1717
06037577200,"Census Tract 5772, Los Angeles County, California",1818
06037577300,"Census Tract 5773, Los Angeles County, California",1714
06037577400,"Census Tract 5774, Los Angeles County, California",1920
06037577501,"Census Tract 5775.01, Los Angeles County, California",2058
06037577504,"Census Tract 5775.04, Los Angeles County, California",1957
06037577602,"Census Tract 5776.02, Los Angeles County, California",2575
06037577604,"Census Tract 5776.04, Los Angeles County, California",2418
06037577605,"Census Tract 5776.05, Los Angeles County, California",2060
06037577606,"Census Tract 5776.06, Los Angeles County, California",2170
06037577700,"Census Tract 5777, Los Angeles County, California",1482
06037577800,"Census Tract 5778, Los Angeles County, California",1780
06037577900,"Census Tract 5779, Los Angeles County, California",1557
06037578000,"Census Tract 5780, Los Angeles County, California",1293
06037578100,"Census Tract 5781, Los Angeles County, California",-
06037599000,"Census Tract 5990, Los Angeles County, California",1672
06037599100,"Census Tract 5991, Los Angeles County, California",-
06037600100,"Census Tract 6001, Los Angeles County, California",1347
06037600201,"Census Tract 6002.01, Los Angeles County, California",1375
06037600202,"Census Tract 6002.02, Los Angeles County, California",1180
06037600302,"Census Tract 6003.02, Los Angeles County, California",1290
06037600303,"Census Tract 6003.03, Los Angeles County, California",1428
06037600304,"Census Tract 6003.04, Los Angeles County, California",1206
06037600400,"Census Tract 6004, Los Angeles County, California",1256
06037600501,"Census Tract 6005.01, Los Angeles County, California",1466
06037600601,"Census Tract 6006.01, Los Angeles County, California",1742
06037600602,"Census Tract 6006.02, Los Angeles County, California",1417
06037600702,"Census Tract 6007.02, Los Angeles County, California",1488
06037600703,"Census Tract 6007.03, Los Angeles County, California",2201
06037600704,"Census Tract 6007.04, Los Angeles County, California",1783
06037600801,"Census Tract 6008.01, Los Angeles County, California",1813
06037600802,"Census Tract 6008.02, Los Angeles County, California",1443
06037600902,"Census Tract 6009.02, Los Angeles County, California",1347
06037600911,"Census Tract 6009.11, Los Angeles County, California",1823
06037600912,"Census Tract 6009.12, Los Angeles County, California",1385
06037601001,"Census Tract 6010.01, Los Angeles County, California",1281
06037601002,"Census Tract 6010.02, Los Angeles County, California",1514
06037601100,"Census Tract 6011, Los Angeles County, California",1538
06037601202,"Census Tract 6012.02, Los Angeles County, California",1613
06037601211,"Census Tract 6012.11, Los Angeles County, California",1402
06037601212,"Census Tract 6012.12, Los Angeles County, California",1318
06037601301,"Census Tract 6013.01, Los Angeles County, California",1497
06037601302,"Census Tract 6013.02, Los Angeles County, California",1659
06037601303,"Census Tract 6013.03, Los Angeles County, California",1590
06037601401,"Census Tract 6014.01, Los Angeles County, California",1332
06037601402,"Census Tract 6014.02, Los Angeles County, California",1352
06037601501,"Census Tract 6015.01, Los Angeles County, California",1162
06037601502,"Census Tract 6015.02, Los Angeles County, California",1308
06037601600,"Census Tract 6016, Los Angeles County, California",1182
06037601700,"Census Tract 6017, Los Angeles County, California",1324
06037601801,"Census Tract 6018.01, Los Angeles County, California",1412
06037601802,"Census Tract 6018.02, Los Angeles County, California",1318
06037601900,"Census Tract 6019, Los Angeles County, California",1477
06037602002,"Census Tract 6020.02, Los Angeles County, California",1551
06037602003,"Census Tract 6020.03, Los Angeles County, California",1629
06037602103,"Census Tract 6021.03, Los Angeles County, California",1516
06037602104,"Census Tract 6021.04, Los Angeles County, California",1590
06037602105,"Census Tract 6021.05, Los Angeles County, California",1318
06037602106,"Census Tract 6021.06, Los Angeles County, California",1375
06037602201,"Census Tract 6022.01, Los Angeles County, California",2786
06037602202,"Census Tract 6022.02, Los Angeles County, California",1454
06037602301,"Census Tract 6023.01, Los Angeles County, California",1804
06037602302,"Census Tract 6023.02, Los Angeles County, California",3217
06037602402,"Census Tract 6024.02, Los Angeles County, California",1755
06037602403,"Census Tract 6024.03, Los Angeles County, California",1390
06037602404,"Census Tract 6024.04, Los Angeles County, California",1519
06037602504,"Census Tract 6025.04, Los Angeles County, California",1401
06037602505,"Census Tract 6025.05, Los Angeles County, California",1364
06037602506,"Census Tract 6025.06, Los Angeles County, California",1424
06037602507,"Census Tract 6025.07, Los Angeles County, California",1493
06037602510,"Census Tract 6025.10, Los Angeles County, California",1425
06037602511,"Census Tract 6025.11, Los Angeles County, California",1426
06037602512,"Census Tract 6025.12, Los Angeles County, California",1699
06037602513,"Census Tract 6025.13, Los Angeles County, California",1596
06037602601,"Census Tract 6026.01, Los Angeles County, California",1368
06037602602,"Census Tract 6026.02, Los Angeles County, California",1432
06037602700,"Census Tract 6027, Los Angeles County, California",1953
06037602801,"Census Tract 6028.01, Los Angeles County, California",1180
06037602802,"Census Tract 6028.02, Los Angeles County, California",2005
06037602900,"Census Tract 6029, Los Angeles County, California",1151
06037603004,"Census Tract 6030.04, Los Angeles County, California",1429
06037603005,"Census Tract 6030.05, Los Angeles County, California",1601
06037603006,"Census Tract 6030.06, Los Angeles County, California",1394
06037603007,"Census Tract 6030.07, Los Angeles County, California",1400
06037603008,"Census Tract 6030.08, Los Angeles County, California",1096
06037603101,"Census Tract 6031.01, Los Angeles County, California",1700
06037603102,"Census Tract 6031.02, Los Angeles County, California",1678
06037603200,"Census Tract 6032, Los Angeles County, California",1886
06037603301,"Census Tract 6033.01, Los Angeles County, California",1604
06037603302,"Census Tract 6033.02, Los Angeles County, California",1392
06037603400,"Census Tract 6034, Los Angeles County, California",1378
06037603500,"Census Tract 6035, Los Angeles County, California",2027
06037603600,"Census Tract 6036, Los Angeles County, California",1446
06037603702,"Census Tract 6037.02, Los Angeles County, California",2744
06037603703,"Census Tract 6037.03, Los Angeles County, California",2190
06037603705,"Census Tract 6037.05, Los Angeles County, California",1572
06037603706,"Census Tract 6037.06, Los Angeles County, California",1269
06037603801,"Census Tract 6038.01, Los Angeles County, California",1572
06037603802,"Census Tract 6038.02, Los Angeles County, California",1741
06037603901,"Census Tract 6039.01, Los Angeles County, California",1646
06037603902,"Census Tract 6039.02, Los Angeles County, California",1905
06037604001,"Census Tract 6040.01, Los Angeles County, California",1778
06037604002,"Census Tract 6040.02, Los Angeles County, California",1721
06037604101,"Census Tract 6041.01, Los Angeles County, California",1665
06037604102,"Census Tract 6041.02, Los Angeles County, California",1183
06037604200,"Census Tract 6042, Los Angeles County, California",1440
06037609900,"Census Tract 6099, Los Angeles County, California",1505
06037620001,"Census Tract 6200.01, Los Angeles County, California",1924
06037620002,"Census Tract 6200.02, Los Angeles County, California",2285
06037620101,"Census Tract 6201.01, Los Angeles County, California",2059
06037620102,"Census Tract 6201.02, Los Angeles County, California",2360
06037620201,"Census Tract 6202.01, Los Angeles County, California",2515
06037620301,"Census Tract 6203.01, Los Angeles County, California",3345
06037620303,"Census Tract 6203.03, Los Angeles County, California",2823
06037620305,"Census Tract 6203.05, Los Angeles County, California","3,500+"
06037620400,"Census Tract 6204, Los Angeles County, California",2719
06037620501,"Census Tract 6205.01, Los Angeles County, California",2489
06037620521,"Census Tract 6205.21, Los Angeles County, California",2211
06037620522,"Census Tract 6205.22, Los Angeles County, California",2419
06037620601,"Census Tract 6206.01, Los Angeles County, California",2081
06037620602,"Census Tract 6206.02, Los Angeles County, California",2202
06037620701,"Census Tract 6207.01, Los Angeles County, California",2192
06037620703,"Census Tract 6207.03, Los Angeles County, California",2401
06037620704,"Census Tract 6207.04, Los Angeles County, California",2336
06037620801,"Census Tract 6208.01, Los Angeles County, California",2868
06037620802,"Census Tract 6208.02, Los Angeles County, California",1798
06037620901,"Census Tract 6209.01, Los Angeles County, California",3125
06037620904,"Census Tract 6209.04, Los Angeles County, California",2767
06037621001,"Census Tract 6210.01, Los Angeles County, California",2223
06037621005,"Census Tract 6210.05, Los Angeles County, California",2524
06037621102,"Census Tract 6211.02, Los Angeles County, California",2805
06037621104,"Census Tract 6211.04, Los Angeles County, California",2578
06037621201,"Census Tract 6212.01, Los Angeles County, California",2529
06037621204,"Census Tract 6212.04, Los Angeles County, California",2393
06037621301,"Census Tract 6213.01, Los Angeles County, California",2353
06037621324,"Census Tract 6213.24, Los Angeles County, California",2277
06037621326,"Census Tract 6213.26, Los Angeles County, California",2295
06037621400,"Census Tract 6214, Los Angeles County, California",2216
06037650001,"Census Tract 6500.01, Los Angeles County, California",1859
06037650003,"Census Tract 6500.03, Los Angeles County, California",1550
06037650004,"Census Tract 6500.04, Los Angeles County, California",1717
06037650101,"Census Tract 6501.01, Los Angeles County, California",2642
06037650102,"Census Tract 6501.02, Los Angeles County, California",2165
06037650200,"Census Tract 6502, Los Angeles County, California",2375
06037650300,"Census Tract 6503, Los Angeles County, California",1774
06037650401,"Census Tract 6504.01, Los Angeles County, California",2229
06037650501,"Census Tract 6505.01, Los Angeles County, California",2906
06037650502,"Census Tract 6505.02, Los Angeles County, California",2000
06037650603,"Census Tract 6506.03, Los Angeles County, California",1462
06037650604,"Census Tract 6506.04, Los Angeles County, California",1756
06037650605,"Census Tract 6506.05, Los Angeles County, California",1888
06037650606,"Census Tract 6506.06, Los Angeles County, California",1797
06037650607,"Census Tract 6506.07, Los Angeles County, California",2524
06037650701,"Census Tract 6507.01, Los Angeles County, California","3,500+"
06037650702,"Census Tract 6507.02, Los Angeles County, California",3189
06037650801,"Census Tract 6508.01, Los Angeles County, California",3154
06037650802,"Census Tract 6508.02, Los Angeles County, California",2911
06037650901,"Census Tract 6509.01, Los Angeles County, California",1600
06037650903,"Census Tract 6509.03, Los Angeles County, California",1780
06037650904,"Census Tract 6509.04, Los Angeles County, California",2561
06037651001,"Census Tract 6510.01, Los Angeles County, California",1610
06037651002,"Census Tract 6510.02, Los Angeles County, California",1499
06037651101,"Census Tract 6511.01, Los Angeles County, California",2118
06037651102,"Census Tract 6511.02, Los Angeles County, California",1841
06037651201,"Census Tract 6512.01, Los Angeles County, California",3340
06037651221,"Census Tract 6512.21, Los Angeles County, California",1802
06037651222,"Census Tract 6512.22, Los Angeles County, California",2248
06037651302,"Census Tract 6513.02, Los Angeles County, California",1956
06037651304,"Census Tract 6513.04, Los Angeles County, California",1963
06037651401,"Census Tract 6514.01, Los Angeles County, California",1157
06037651402,"Census Tract 6514.02, Los Angeles County, California",1878
06037670001,"Census Tract 6700.01, Los Angeles County, California",1294
06037670002,"Census Tract 6700.02, Los Angeles County, California",1668
06037670003,"Census Tract 6700.03, Los Angeles County, California",1575
06037670101,"Census Tract 6701.01, Los Angeles County, California",-
06037670102,"Census Tract 6701.02, Los Angeles County, California",1616
06037670201,"Census Tract 6702.01, Los Angeles County, California",2447
06037670202,"Census Tract 6702.02, Los Angeles County, California","3,500+"
06037670324,"Census Tract 6703.24, Los Angeles County, California",3232
06037670326,"Census Tract 6703.26, Los Angeles County, California",2403
06037670328,"Census Tract 6703.28, Los Angeles County, California",2697
06037670405,"Census Tract 6704.05, Los Angeles County, California",2696
06037670406,"Census Tract 6704.06, Los Angeles County, California","3,500+"
06037670407,"Census Tract 6704.07, Los Angeles County, California",2595
06037670413,"Census Tract 6704.13, Los Angeles County, California","3,500+"
06037670416,"Census Tract 6704.16, Los Angeles County, California",2659
06037670417,"Census Tract 6704.17, Los Angeles County, California","3,500+"
06037670418,"Census Tract 6704.18, Los Angeles County, California","3,500+"
06037670500,"Census Tract 6705, Los Angeles County, California","3,500+"
06037670603,"Census Tract 6706.03, Los Angeles County, California","3,500+"
06037670604,"Census Tract 6706.04, Los Angeles County, California",3383
06037670701,"Census Tract 6707.01, Los Angeles County, California",3281
06037670702,"Census Tract 6707.02, Los Angeles County, California","3,500+"
06037700101,"Census Tract 7001.01, Los Angeles County, California",1758
06037700102,"Census Tract 7001.02, Los Angeles County, California",1575
06037700200,"Census Tract 7002, Los Angeles County, California",1891
06037700300,"Census Tract 7003, Los Angeles County, California",1803
06037700400,"Census Tract 7004, Los Angeles County, California",2049
06037700501,"Census Tract 7005.01, Los Angeles County, California",1958
06037700502,"Census Tract 7005.02, Los Angeles County, California",2029
06037700600,"Census Tract 7006, Los Angeles County, California","3,500+"
06037700700,"Census Tract 7007, Los Angeles County, California","3,500+"
06037700801,"Census Tract 7008.01, Los Angeles County, California",2656
06037700802,"Census Tract 7008.02, Los Angeles County, California",2272
06037700901,"Census Tract 7009.01, Los Angeles County, California",2579
06037700902,"Census Tract 7009.02, Los Angeles County, California",2414
06037701000,"Census Tract 7010, Los Angeles County, California",2323
06037701201,"Census Tract 7012.01, Los Angeles County, California",2176
06037701202,"Census Tract 7012.02, Los Angeles County, California",2751
06037701302,"Census Tract 7013.02, Los Angeles County, California",2190
06037701304,"Census Tract 7013.04, Los Angeles County, California",1899
06037701402,"Census Tract 7014.02, Los Angeles County, California",2136
06037701501,"Census Tract 7015.01, Los Angeles County, California",2156
06037701502,"Census Tract 7015.02, Los Angeles County, California",1918
06037701601,"Census Tract 7016.01, Los Angeles County, California",1988
06037701602,"Census Tract 7016.02, Los Angeles County, California",1970
06037701701,"Census Tract 7017.01, Los Angeles County, California",1888
06037701702,"Census Tract 7017.02, Los Angeles County, California",2042
06037701801,"Census Tract 7018.01, Los Angeles County, California",1771
06037701802,"Census Tract 7018.02, Los Angeles County, California",2041
06037701902,"Census Tract 7019.02, Los Angeles County, California",2845
06037702002,"Census Tract 7020.02, Los Angeles County, California",2034
06037702102,"Census Tract 7021.02, Los Angeles County, California",1808
06037702201,"Census Tract 7022.01, Los Angeles County, California",2159
06037702202,"Census Tract 7022.02, Los Angeles County, California",2044
06037702300,"Census Tract 7023, Los Angeles County, California",1937
06037702400,"Census Tract 7024, Los Angeles County, California",2176
06037702501,"Census Tract 7025.01, Los Angeles County, California",2634
06037702502,"Census Tract 7025.02, Los Angeles County, California",2479
06037702600,"Census Tract 7026, Los Angeles County, California",2666
06037702700,"Census Tract 7027, Los Angeles County, California",1901
06037702801,"Census Tract 7028.01, Los Angeles County, California",1957
06037702802,"Census Tract 7028.02, Los Angeles County, California",2105
06037702803,"Census Tract 7028.03, Los Angeles County, California",1779
06037702900,"Census Tract 7029, Los Angeles County, California",3287
06037703002,"Census Tract 7030.02, Los Angeles County, California",2123
06037703003,"Census Tract 7030.03, Los Angeles County, California",2367
06037703100,"Census Tract 7031, Los Angeles County, California",1797
06037703200,"Census Tract 7032, Los Angeles County, California",1428
06037800101,"Census Tract 8001.01, Los Angeles County, California",3081
06037800103,"Census Tract 8001.03, Los Angeles County, California","3,500+"
06037800104,"Census Tract 8001.04, Los Angeles County, California","3,500+"
06037800202,"Census Tract 8002.02, Los Angeles County, California","3,500+"
06037800204,"Census Tract 8002.04, Los Angeles County, California",3004
06037800205,"Census Tract 8002.05, Los Angeles County, California",2566
06037800206,"Census Tract 8002.06, Los Angeles County, California",2856
06037800324,"Census Tract 8003.24, Los Angeles County, California","3,500+"
06037800325,"Census Tract 8003.25, Los Angeles County, California",3219
06037800328,"Census Tract 8003.28, Los Angeles County, California",3172
06037800333,"Census Tract 8003.33, Los Angeles County, California",2839
06037800334,"Census Tract 8003.34, Los Angeles County, California","3,500+"
06037800335,"Census Tract 8003.35, Los Angeles County, California",2653
06037800336,"Census Tract 8003.36, Los Angeles County, California",-
06037800337,"Census Tract 8003.37, Los Angeles County, California",2469
06037800338,"Census Tract 8003.38, Los Angeles County, California","3,500+"
06037800406,"Census Tract 8004.06, Los Angeles County, California","3,500+"
06037800410,"Census Tract 8004.10, Los Angeles County, California",3500
06037800411,"Census Tract 8004.11, Los Angeles County, California",3396
06037800412,"Census Tract 8004.12, Los Angeles County, California",3045
06037800504,"Census Tract 8005.04, Los Angeles County, California",2530
06037800506,"Census Tract 8005.06, Los Angeles County, California","3,500+"
06037900102,"Census Tract 9001.02, Los Angeles County, California",2017
06037900103,"Census Tract 9001.03, Los Angeles County, California",1172
06037900104,"Census Tract 9001.04, Los Angeles County, California",1276
06037900301,"Census Tract 9003.01, Los Angeles County, California",905
06037900501,"Census Tract 9005.01, Los Angeles County, California",1468
06037900504,"Census Tract 9005.04, Los Angeles County, California",1468
06037900505,"Census Tract 9005.05, Los Angeles County, California",1301
06037900506,"Census Tract 9005.06, Los Angeles County, California",1324
06037900508,"Census Tract 9005.08, Los Angeles County, California",1645
06037900509,"Census Tract 9005.09, Los Angeles County, California",1201
06037900510,"Census Tract 9005.10, Los Angeles County, California",1449
06037900602,"Census Tract 9006.02, Los Angeles County, California",1241
06037900606,"Census Tract 9006.06, Los Angeles County, California",832
06037900607,"Census Tract 9006.07, Los Angeles County, California",1366
06037900608,"Census Tract 9006.08, Los Angeles County, California",1574
06037900609,"Census Tract 9006.09, Los Angeles County, California",1360
06037900610,"Census Tract 9006.10, Los Angeles County, California",740
06037900611,"Census Tract 9006.11, Los Angeles County, California",2025
06037900701,"Census Tract 9007.01, Los Angeles County, California",1210
06037900703,"Census Tract 9007.03, Los Angeles County, California",1319
06037900704,"Census Tract 9007.04, Los Angeles County, California",1391
06037900705,"Census Tract 9007.05, Los Angeles County, California",1306
06037900804,"Census Tract 9008.04, Los Angeles County, California",1298
06037900805,"Census Tract 9008.05, Los Angeles County, California",1410
06037900806,"Census Tract 9008.06, Los Angeles County, California",790
06037900807,"Census Tract 9008.07, Los Angeles County, California",1696
06037900808,"Census Tract 9008.08, Los Angeles County, California",1967
06037900901,"Census Tract 9009.01, Los Angeles County, California",1423
06037900902,"Census Tract 9009.02, Los Angeles County, California",851
06037901003,"Census Tract 9010.03, Los Angeles County, California",-
06037901007,"Census Tract 9010.07, Los Angeles County, California",1368
06037901008,"Census Tract 9010.08, Los Angeles County, California",1773
06037901009,"Census Tract 9010.09, Los Angeles County, California",1606
06037901010,"Census Tract 9010.10, Los Angeles County, California",1389
06037901011,"Census Tract 9010.11, Los Angeles County, California",1520
06037901012,"Census Tract 9010.12, Los Angeles County, California",2333
06037901013,"Census Tract 9010.13, Los Angeles County, California",1780
06037901014,"Census Tract 9010.14, Los Angeles County, California",1938
06037901101,"Census Tract 9011.01, Los Angeles County, California",1585
06037901102,"Census Tract 9011.02, Los Angeles County, California",1305
06037901209,"Census Tract 9012.09, Los Angeles County, California",1419
06037901210,"Census Tract 9012.10, Los Angeles County, California",1739
